2013,Christopher Reilly,ST,53,71 ,48 ,33 ,52 ,26 ,48 
2013,Steve Pinau,CF,60,72 ,58 ,34 ,59 ,38 ,55 
2013,Roman Shishkin,RB,74,77 ,64 ,73 ,69 ,76 ,66 
2013,Jack Colback,CM,73,75 ,57 ,74 ,70 ,69 ,62 
2013,Andrew Little,CF,59,70 ,59 ,48 ,51 ,52 ,62 
2013,Alan McNally,CB,56,52 ,40 ,46 ,39 ,57 ,62 
2013,Steven Taylor,CB,76,63 ,39 ,57 ,46 ,78 ,77 
2013,Daniel Redmond,CAM,57,60 ,49 ,64 ,56 ,42 ,51 
2013,Jeff Louis,CM,67,72 ,63 ,68 ,68 ,60 ,57 
2013,Robin Shroot,CF,59,69 ,56 ,61 ,61 ,40 ,54 
2013,Stefan Ishizaki,RM,74,71 ,70 ,75 ,76 ,53 ,57 
2013,David Luiz,CDM,81,80 ,73 ,75 ,73 ,81 ,80 
2013,Jacques Salze,CB,63,39 ,28 ,46 ,29 ,66 ,65 
2013,Shalrie Joseph,CDM,67,61 ,64 ,61 ,65 ,65 ,68 
2013,Hallam Hope,ST,60,70 ,65 ,42 ,52 ,32 ,50 
2013,Chris Gunter,RB,70,70 ,45 ,70 ,63 ,71 ,67 
2013,Luca Rossettini,CB,73,59 ,44 ,56 ,48 ,75 ,74 
2013,Marvin McCoy,RB,58,83 ,24 ,57 ,57 ,55 ,61 
2013,Peña,LB,70,74 ,36 ,68 ,67 ,68 ,64 
2013,Mac Kandji,LW,63,82 ,57 ,51 ,74 ,41 ,68 
2013,Salvatore Bruno,ST,64,61 ,63 ,51 ,60 ,41 ,70 
2013,Emanuele Berrettoni,CF,66,83 ,59 ,49 ,73 ,35 ,55 
2013,Víctor Pérez,CM,73,68 ,64 ,78 ,71 ,61 ,58 
2013,Brad McDonald,LB,58,74 ,45 ,52 ,61 ,57 ,55 
2013,Dan Gargan,RB,62,66 ,48 ,52 ,53 ,63 ,62 
2013,Zlatko Junuzović,CAM,74,76 ,70 ,73 ,78 ,38 ,53 
2013,Theo Lucius,CDM,64,62 ,60 ,62 ,63 ,66 ,66 
2013,Don Cowie,RM,71,71 ,63 ,72 ,69 ,63 ,47 
2013,Ben Harding,CM,59,70 ,54 ,58 ,54 ,57 ,60 
2013,Steve Fletcher,ST,55,25 ,51 ,46 ,37 ,52 ,81 
2013,Simon King,CB,59,63 ,21 ,53 ,37 ,61 ,65 
2013,Adil Rami,CB,84,54 ,56 ,67 ,58 ,84 ,84 
2013,Andy King,CM,69,67 ,69 ,69 ,69 ,58 ,72 
2013,Yoon Si Ho,LB,60,65 ,63 ,66 ,61 ,59 ,44 
2013,Omar Daf,LB,64,59 ,35 ,61 ,49 ,68 ,67 
2013,Temitope Obadeyi,ST,64,77 ,63 ,57 ,66 ,39 ,66 
2013,Brandon McDonald,CB,67,64 ,52 ,53 ,58 ,69 ,70 
2013,Ola Toivonen,CAM,77,72 ,78 ,69 ,75 ,53 ,80 
