2010,Mark Hudson,CB,66,54 ,40 ,37 ,49 ,71 ,74 
2010,Chris Mavinga,LB,66,80 ,33 ,56 ,66 ,60 ,66 
2010,Paul Arnison,RB,58,58 ,43 ,49 ,51 ,57 ,54 
2010,Maurizio Lauro,CB,65,74 ,45 ,41 ,47 ,63 ,50 
2010,Fahri Tatan,CM,68,67 ,58 ,67 ,65 ,68 ,61 
2010,Oscar Wendt,LB,75,76 ,61 ,72 ,62 ,73 ,63 
2010,Masahiro Ohashi,CM,49,54 ,38 ,47 ,47 ,48 ,34 
2010,Nwankwo Kanu,CF,75,61 ,72 ,66 ,83 ,62 ,78 
2010,Sergio Suárez,LM,57,61 ,47 ,59 ,61 ,48 ,52 
2010,Corrales,LB,75,80 ,56 ,69 ,71 ,72 ,64 
2010,Kwak Kwang Sun,CB,51,51 ,31 ,36 ,41 ,52 ,42 
2010,Miguel Ángel,CDM,70,67 ,66 ,67 ,63 ,71 ,69 
2010,Orhan Mustafi,ST,56,56 ,50 ,50 ,58 ,42 ,64 
2010,Christian Eichner,LWB,75,77 ,55 ,73 ,68 ,72 ,66 
2010,Mikel San José,CB,63,63 ,25 ,55 ,49 ,63 ,66 
2010,Miguel Veloso,CDM,79,74 ,75 ,78 ,75 ,77 ,71 
2010,Francis Suárez,CM,55,63 ,41 ,57 ,59 ,45 ,60 
2010,Jang Hack Yung,LB,65,69 ,58 ,67 ,64 ,60 ,46 
2010,Stanislav Manolev,RB,73,75 ,42 ,71 ,74 ,71 ,64 
2010,Jonathan Woodgate,CB,77,76 ,40 ,52 ,45 ,80 ,86 
2010,Paulo Regula,CM,66,71 ,64 ,62 ,62 ,58 ,56 
2010,Matthew Oakley,CM,68,66 ,62 ,69 ,61 ,65 ,62 
2010,Kai Hesse,ST,64,72 ,58 ,52 ,56 ,51 ,66 
2010,Dudley Campbell,ST,66,85 ,58 ,52 ,62 ,50 ,55 
2010,David Odonkor,RW,69,93 ,58 ,55 ,67 ,50 ,54 
2010,Anthony Wordsworth,CM,59,64 ,58 ,55 ,55 ,52 ,46 
2010,Dario Damjanović,CDM,56,58 ,43 ,52 ,46 ,67 ,65 
2010,Sacha Kljestan,CAM,69,72 ,68 ,65 ,70 ,56 ,62 
2010,Kim Han-Yoon,CB,65,49 ,46 ,52 ,44 ,70 ,58 
2010,Pablo Zabaleta,RB,80,75 ,59 ,78 ,80 ,79 ,74 
2010,Kenny Deuchar,ST,65,65 ,62 ,44 ,64 ,52 ,70 
2010,Martín Palermo,ST,81,72 ,83 ,67 ,76 ,61 ,84 
2010,David Lopez,RW,75,80 ,70 ,74 ,72 ,59 ,57 
2010,Jonathan Estrada,LM,69,76 ,64 ,62 ,70 ,60 ,58 
2010,George Friend,LB,59,61 ,37 ,55 ,53 ,58 ,58 
2010,Florian Kringe,CM,76,69 ,72 ,74 ,67 ,79 ,78 
2010,Ben Olsen,CM,67,66 ,62 ,64 ,61 ,64 ,64 
2010,Sebastian Giovinco,CAM,81,89 ,76 ,82 ,87 ,59 ,54 
2010,Matteo Contini,CB,72,74 ,42 ,53 ,61 ,72 ,73 
2010,Leon Johnson,CB,65,76 ,19 ,30 ,23 ,66 ,62 
2010,Kim Jung Woo,CM,70,66 ,60 ,69 ,64 ,72 ,59 
2010,Zé Vitor,CM,60,64 ,57 ,50 ,62 ,61 ,62 
2010,Gonzalo Castro,RB,77,81 ,56 ,74 ,68 ,75 ,66 
2010,Arne Feick,LM,63,67 ,51 ,59 ,64 ,60 ,62 
2010,Martin Stoll,CB,64,60 ,38 ,43 ,44 ,65 ,73 
2010,Jamie Cureton,ST,61,63 ,56 ,56 ,61 ,48 ,62 
2010,Florian Marange,LWB,65,75 ,42 ,57 ,59 ,60 ,68 
2010,Ryan Lowe,ST,59,64 ,57 ,50 ,56 ,50 ,47 
2010,Koray Arslan,CB,64,68 ,30 ,51 ,31 ,64 ,61 
2010,Philippe Brunel,CAM,63,60 ,62 ,64 ,58 ,54 ,54 
2010,Lee Yong Rae,CAM,59,63 ,56 ,58 ,65 ,47 ,42 
2010,Ezequiel Alejo Carboni,CDM,74,69 ,66 ,74 ,62 ,76 ,66 
2010,Massimo Ambrosini,CDM,80,76 ,69 ,81 ,74 ,79 ,86 
2010,David Foley,ST,52,76 ,44 ,43 ,43 ,40 ,42 
2010,Matthew Bates,CB,61,68 ,37 ,35 ,50 ,60 ,66 
2010,Marco Aratore,RM,59,64 ,50 ,58 ,61 ,55 ,58 
2010,Halil Altintop,CF,78,83 ,75 ,60 ,75 ,59 ,77 
2010,Davide Carrus,CDM,65,64 ,60 ,63 ,59 ,60 ,62 
2010,Cosmin Marius Contra,RWB,75,78 ,56 ,68 ,70 ,73 ,57 
2010,Badis Lebbihi,CB,58,65 ,34 ,48 ,44 ,57 ,56 
2010,Lee Mair,CB,63,59 ,16 ,52 ,55 ,65 ,67 
2010,Andrés Mendoza,ST,72,75 ,69 ,51 ,70 ,52 ,69 
2010,Saidi Ntibazonkiza,RW,71,88 ,60 ,53 ,73 ,48 ,66 
2010,Dexter Blackstock,ST,68,72 ,65 ,38 ,64 ,55 ,80 
2010,Kay Voser,RB,59,71 ,36 ,51 ,57 ,55 ,56 
2010,Youssouf Traore,CM,54,66 ,48 ,50 ,53 ,45 ,51 
2010,Yuriy Zhirkov,LM,84,85 ,73 ,81 ,86 ,75 ,60 
2010,Adama Coulibaly,CB,74,63 ,41 ,52 ,54 ,78 ,78 
2010,Choi Ki Suk,RB,55,66 ,48 ,59 ,62 ,49 ,48 
2010,Israel López,CDM,72,69 ,69 ,69 ,69 ,69 ,64 
2010,Andy Crosby,CB,56,45 ,20 ,29 ,30 ,63 ,58 
2010,Rogier Molhoek,LM,66,66 ,56 ,67 ,69 ,57 ,66 
2010,Park Seung Min,LW,55,64 ,48 ,47 ,52 ,51 ,55 
2010,Gökhan Inler,CM,81,75 ,76 ,79 ,75 ,82 ,74 
2010,Alexander Büttner,LW,63,71 ,51 ,64 ,65 ,54 ,62 
2010,Derek Lyle,ST,64,62 ,65 ,60 ,56 ,55 ,56 
2010,Mario Kienzl,CM,67,65 ,55 ,68 ,65 ,65 ,52 
2010,Gabriel Zakuani,CB,63,66 ,19 ,33 ,38 ,66 ,58 
2010,Shin Kwang Hoon,RM,60,66 ,48 ,58 ,64 ,56 ,44 
2010,Leon Best,ST,65,71 ,62 ,45 ,58 ,53 ,65 
2010,Kim Dong-Kyu,CB,56,57 ,42 ,53 ,49 ,54 ,62 
2010,Pablo Barrera,RW,74,81 ,67 ,66 ,80 ,50 ,61 
2010,Carmelo,RM,74,77 ,71 ,73 ,73 ,60 ,64 
2010,José-Alex Ikeng,CDM,63,78 ,31 ,61 ,62 ,67 ,50 
2010,Nuno Coelho,CDM,58,59 ,44 ,59 ,55 ,63 ,68 
2010,Loïc Abenzoar,RB,65,63 ,36 ,54 ,56 ,65 ,64 
2010,Joel Porter,ST,65,61 ,66 ,62 ,56 ,57 ,61 
2010,Mikael Forssell,ST,76,76 ,74 ,58 ,76 ,52 ,68 
2010,Chris Birchall,CM,65,72 ,60 ,60 ,57 ,59 ,58 
2010,Tomáš Sedlák,CDM,52,60 ,26 ,52 ,54 ,61 ,61 
2010,Andrea Ranocchia,CB,68,65 ,34 ,56 ,43 ,70 ,74 
2010,Choi Jin-Soo,RW,57,68 ,49 ,50 ,56 ,53 ,58 
2010,Gastón Sauro,CB,60,67 ,19 ,35 ,33 ,61 ,66 
2010,Alberto Medina,RF,75,80 ,69 ,69 ,75 ,52 ,64 
2010,Stefan Ishizaki,RM,71,73 ,71 ,68 ,72 ,58 ,54 
2010,Mark McCammon,ST,55,66 ,47 ,41 ,57 ,50 ,56 
2010,James Wesolowski,CM,61,67 ,52 ,57 ,59 ,63 ,52 
2010,Daniel Galbraith,LW,57,77 ,47 ,49 ,59 ,51 ,45 
2010,Mattia Marchesetti,RM,61,75 ,54 ,53 ,67 ,54 ,68 
2010,Karim Benzema,ST,86,87 ,82 ,68 ,88 ,66 ,78 
2010,Paul Hanlon,LB,63,67 ,23 ,54 ,45 ,63 ,50 
2010,Jay Emmanuel-Thomas,CDM,59,73 ,38 ,54 ,59 ,62 ,72 
2010,Xumetra,RM,60,81 ,49 ,55 ,63 ,48 ,58 
