2014,Vitaliy Dyakov,CB,68,64 ,44 ,45 ,33 ,70 ,71 
2014,Jordon Ibe,LM,62,84 ,53 ,66 ,71 ,49 ,48 
2014,Hwang Soon Min,CM,58,70 ,50 ,57 ,60 ,51 ,59 
2014,Enzo Fernández,LM,60,57 ,49 ,56 ,76 ,33 ,40 
2014,Miroslav Radović,CAM,69,76 ,57 ,63 ,75 ,53 ,69 
2014,Fernando,CDM,79,69 ,59 ,69 ,71 ,83 ,73 
2014,Abdulaziz Al Saran,ST,60,69 ,55 ,30 ,59 ,37 ,55 
2014,Fahad Al Dosari,ST,61,72 ,58 ,62 ,61 ,38 ,57 
2014,Stefan Kießling,ST,81,67 ,79 ,70 ,69 ,58 ,83 
2014,George McCartney,LB,70,52 ,38 ,67 ,63 ,72 ,69 
2014,Connor Wickham,ST,69,70 ,62 ,56 ,70 ,44 ,70 
2014,Jonathan Vila,CB,68,55 ,46 ,65 ,57 ,71 ,61 
2014,Ben Sigmund,CB,64,49 ,31 ,47 ,30 ,65 ,72 
2014,Frédéric Duplus,RB,63,76 ,35 ,59 ,54 ,63 ,51 
2014,Nathan Cameron,CB,60,72 ,30 ,44 ,38 ,60 ,72 
2014,Thomas Matton,CAM,65,55 ,64 ,65 ,68 ,44 ,44 
2014,M'Baye Niang,RW,75,86 ,69 ,64 ,81 ,45 ,70 
2014,Darren Fletcher,CM,79,58 ,66 ,82 ,68 ,81 ,78 
2014,Filipe Chaby,CAM,68,78 ,54 ,58 ,70 ,40 ,59 
2014,Rômulo,CDM,75,71 ,62 ,74 ,69 ,76 ,76 
2014,Kornel Osyra,CB,53,55 ,28 ,42 ,29 ,53 ,59 
2014,Oh Seung Bum,CM,62,78 ,53 ,63 ,64 ,52 ,58 
2014,Gwion Edwards,RW,58,75 ,41 ,56 ,61 ,38 ,45 
2014,Gervinho,LW,85,92 ,77 ,84 ,89 ,54 ,61 
2014,Alexander Tettey,CM,74,78 ,69 ,73 ,75 ,75 ,71 
2014,Darren Barr,CB,65,65 ,50 ,60 ,62 ,67 ,65 
2014,Oleg Shatov,LM,72,82 ,58 ,70 ,77 ,57 ,51 
2014,Marvell Wynne,RB,63,93 ,49 ,48 ,55 ,63 ,72 
2014,Bruno Amaro,CM,71,65 ,70 ,74 ,71 ,65 ,60 
2014,Peter Luccin,CDM,63,58 ,62 ,61 ,59 ,63 ,66 
2014,Scott Malone,LB,63,73 ,61 ,65 ,64 ,62 ,61 
2014,Parejo,CM,76,66 ,66 ,82 ,76 ,60 ,56 
2014,Anthony Stewart,CB,59,61 ,26 ,44 ,40 ,62 ,68 
2014,Kim Dong Suk,CAM,62,69 ,59 ,61 ,67 ,38 ,37 
2014,James Vincent,CAM,60,63 ,43 ,58 ,62 ,50 ,56 
2014,Gerard Bordas,LM,68,70 ,64 ,63 ,73 ,46 ,49 
2014,Sebastian Rode,CDM,77,78 ,60 ,74 ,75 ,75 ,71 
2014,Gabriel Peñalba,CDM,70,55 ,61 ,69 ,67 ,71 ,72 
2014,Luiz Alberto,CB,68,63 ,51 ,36 ,33 ,67 ,70 
2014,Stefan Radu,LB,78,78 ,51 ,69 ,66 ,82 ,76 
2014,Kevin McHattie,LB,60,69 ,43 ,58 ,62 ,58 ,54 
2014,Adam Chambers,CM,62,69 ,50 ,63 ,58 ,62 ,64 
2014,Llorente,ST,82,62 ,76 ,58 ,71 ,53 ,87 
2014,Celso Borges,CAM,74,72 ,72 ,70 ,67 ,62 ,73 
2014,Max Müller,CB,56,58 ,26 ,41 ,40 ,57 ,63 
