2011,Francesco Bini,CB,58,57 ,40 ,43 ,35 ,60 ,66 
2011,Fábio Aurélio,LWB,75,70 ,67 ,80 ,69 ,71 ,66 
2011,Mario Méndez,RB,66,73 ,59 ,66 ,62 ,66 ,55 
2011,Jones Kusi-Asare,CF,60,65 ,56 ,49 ,60 ,48 ,70 
2011,Stephen Bradley,CM,57,58 ,52 ,60 ,59 ,50 ,54 
2011,Tomasz Bandrowski,CM,64,68 ,54 ,64 ,64 ,64 ,62 
2011,Manuel Bölstler,CDM,64,67 ,57 ,53 ,60 ,68 ,64 
2011,Richard Soumah,LM,68,69 ,61 ,67 ,69 ,52 ,68 
2011,Lee Barnard,ST,66,69 ,64 ,44 ,61 ,55 ,70 
2011,Hannes Aigner,ST,62,64 ,59 ,48 ,54 ,51 ,70 
2011,Sam Cronin,CM,71,70 ,58 ,71 ,70 ,71 ,66 
2011,Steven Kinniburgh,CM,50,68 ,29 ,48 ,46 ,49 ,42 
2011,Raffaele Palladino,LF,77,81 ,72 ,75 ,86 ,63 ,66 
2011,Park Ji Yong,CB,53,68 ,26 ,38 ,32 ,52 ,53 
2011,Taddei,RW,79,79 ,74 ,77 ,82 ,68 ,69 
2011,José Francisco Fonseca,ST,66,72 ,62 ,66 ,62 ,54 ,65 
2011,Steven Lang,RM,61,71 ,55 ,57 ,61 ,55 ,54 
2011,Rafik Halliche,CB,72,68 ,48 ,55 ,57 ,69 ,78 
2011,Tim Borowski,CM,76,68 ,77 ,74 ,68 ,77 ,80 
2011,Markus Schmidt,CDM,58,61 ,43 ,53 ,49 ,62 ,64 
2011,Gennaro Scarlato,CB,59,56 ,43 ,52 ,48 ,59 ,58 
2011,Keith Lasley,CM,67,65 ,47 ,69 ,66 ,69 ,64 
2011,Lee Seung Hee,CDM,56,69 ,45 ,51 ,61 ,54 ,43 
2011,Derek Riordan,CF,76,84 ,76 ,63 ,80 ,53 ,52 
2011,David Medina,CB,65,66 ,42 ,58 ,50 ,65 ,68 
2011,Thomas Stehle,CB,65,63 ,49 ,59 ,53 ,64 ,70 
2011,Marek Bažík,CM,54,49 ,44 ,52 ,55 ,53 ,40 
2011,Luca Antonini,LWB,77,81 ,60 ,76 ,74 ,73 ,70 
2011,Jim Bentley,CB,59,59 ,24 ,31 ,33 ,58 ,66 
2011,Christian Järdler,LB,60,65 ,58 ,56 ,53 ,63 ,66 
2011,Wilson Palacios,CM,78,75 ,69 ,78 ,77 ,81 ,78 
2011,Conor Casey,ST,69,65 ,66 ,38 ,67 ,61 ,81 
2011,Fredy Bareiro,ST,66,71 ,64 ,56 ,62 ,50 ,70 
2011,Dean Morgan,ST,58,70 ,54 ,50 ,67 ,50 ,52 
2011,Brynjar Gunnarsson,CM,63,64 ,54 ,54 ,64 ,69 ,75 
2011,Marek Plašil,RB,63,74 ,37 ,57 ,56 ,59 ,56 
2011,Davide Astori,CB,80,73 ,30 ,65 ,50 ,82 ,86 
2011,Del Horno,LB,75,76 ,63 ,69 ,71 ,72 ,78 
2011,James Hayter,ST,64,71 ,61 ,56 ,65 ,49 ,64 
2011,Gareth Owen,CB,64,68 ,19 ,50 ,47 ,61 ,68 
2011,Kim Myung Woon,CAM,53,54 ,45 ,61 ,59 ,51 ,50 
2011,Boštjan Cesar,CB,72,62 ,42 ,51 ,33 ,70 ,74 
2011,Chris Brown,ST,64,69 ,60 ,30 ,63 ,57 ,68 
2011,John Mulroy,ST,51,61 ,50 ,33 ,48 ,41 ,46 
2011,Gary Curran,CM,52,57 ,46 ,53 ,49 ,52 ,53 
2011,Luís Alberto,CDM,71,73 ,63 ,68 ,67 ,75 ,75 
2011,Andrey Gorbanets,CAM,69,69 ,66 ,69 ,73 ,57 ,58 
